전체부서명,문서명,최종결재자직위,1단계,2단계,3단계,4단계,5단계,단위과제명,단위과제카드명,등급,직위,label,__index_level_0__
경기도하남시 복지교육국 여성보육과,생활 속 거리두기 시행에 따른 안내,여성보육과장,사회복지,보육가족및여성,보육복지,보육시설관리,보육사업및보육시설운영관리,보육시설지도점검,어린이집지도점검,D,과장,3,305
경기도하남시 복지교육국 여성보육과,부서별 업무매뉴얼 구축 및 현황 제출,여성보육과장,일반공공행정,일반행정,일반행정지원,과공통일반사무,일반서무,교육관련,서무일반,C,과장,2,306
경기도하남시 복지교육국 여성보육과,드림스타트 아동 보틀 발송용 택배박스 구입,여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,드림스타트사업 예산 및 회계,D,과장,3,307
경기도하남시 복지교육국 여성보육과,예산 수시배정 요구,여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,드림스타트사업 예산 및 회계,D,과장,3,308
경기도하남시 복지교육국 여성보육과,2020년 지방시간선택제 임기제 공무원 성과계획서,여성보육과장,일반공공행정,일반행정,일반행정지원,과공통일반사무,일반서무,각종지시사항관리,서무일반,,과장,,309
경기도하남시 복지교육국 여성보육과,행정전자서명신청서,여성보육과장,사회복지,보육가족및여성,아동보호,결식아동지원,아동복지증진시책수립및추진,아동급식일반,드림스타트사업 일반,D,과장,3,310
경기도하남시 복지교육국 여성보육과,'21년도 저소득 아동지원사업(가정위탁 양육지원) 의견서 등 제출,여성보육과장,사회복지,보육가족및여성,아동보호,결식아동지원,아동복지증진시책수립및추진,아동복지예산,아동복지예산,B,과장,1,311
경기도하남시 복지교육국 여성보육과,서면질문(이영아 의원)에 따른 답변자료 제출,여성보육과장,사회복지,보육가족및여성,여성권익증진,여성권익증진지원,요보호여성보호지원,가정및성폭력예방교육,가정및성폭력예방교육,C,과장,2,312
경기도하남시 복지교육국 여성보육과,"2020년 건강가정지원센터 종사자 특수근무수당, 처우개선 집행현황 제출",여성보육과장,사회복지,보육가족및여성,가족기능강화,가정지원시설운영,요보호여성보호지원,건강가정지원센터지원사업,건강가정지원센터지원사업,C,과장,2,313
경기도하남시 복지교육국 여성보육과,시군종합평가 대비 관리카드 제출,여성보육과장,일반공공행정,일반행정,일반행정지원,과공통일반사무,일반서무,각종지시사항관리,서무일반,C,과장,2,314
경기도하남시 복지교육국 여성보육과,의원발의 조례안에 대한 검토의견 제출(하남시 어린이 칭찬 조례안),여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,아동복지일반,D,과장,3,315
경기도하남시 복지교육국 여성보육과,여성안심귀갓길 내 방범인프라 개선을 위한 협조 요청에 따른 회신,여성보육과장,사회복지,보육가족및여성,가족기능강화,가족관련정책및사업,요보호여성보호지원,가족여성정책일반,가족여성정책일반,D,과장,3,316
경기도하남시 복지교육국 여성보육과,다문화가족 서포터즈 위·해촉 통보,여성보육과장,사회복지,보육가족및여성,가족기능강화,가족관련정책및사업,외국인결혼가정지원사업,다문화가족일반,다문화가족일반,D,과장,3,317
경기도하남시 복지교육국 여성보육과,아이돌보미 교통비 특례 및 시군 특화사업 현황 제출,여성보육과장,사회복지,보육가족및여성,가족기능강화,가족관련정책및사업,요보호여성보호지원,아이돌보미지원사업,아이돌보미지원사업,C,과장,2,318
경기도하남시 복지교육국 여성보육과,관용차량 세차비용 지급,여성보육과장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육예산,보육예산,D,과장,3,319
경기도하남시 복지교육국 여성보육과,무상보육대상자 책정(2020.5.22.),보육지원팀장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육료책정,보육료책정,D,팀장,3,320
경기도하남시 복지교육국 여성보육과,[반송] 민원처리 예고 및 독촉 통지 (2020. 5. 22. 기준),주무관,일반공공행정,일반행정,일반행정지원,과공통일반사무,일반서무,교육관련,서무일반,D,주무관,3,321
경기도하남시 복지교육국 여성보육과,2019년 국공립어린이집 조리원 인건비 지원사업 정산검사 결과보고,여성보육과장,사회복지,보육가족및여성,보육복지,보육시설관리,보육사업및보육시설운영관리,보육시설운영지원,어린이집운영지원,C,과장,2,322
경기도하남시 복지교육국 여성보육과,코로나19 대응과 희망일자리 창출을 위한 하남시 「생활방역단」신청서 제출,여성보육과장,일반공공행정,일반행정,일반행정지원,과공통일반사무,일반서무,교육관련,서무일반,C,과장,2,323
경기도하남시 복지교육국 여성보육과,드림스타트 운영물품(마스크) 구입,여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,드림스타트사업 예산 및 회계,D,과장,3,324
경기도하남시 복지교육국 여성보육과,디지털성범죄 근절을 위한 '안전할 권리' 캠페인 콘텐츠 활용 협조 요청,여성보육과장,사회복지,보육가족및여성,여성권익증진,여성권익증진지원,요보호여성보호지원,가정및성폭력상담소일반,가정및성폭력상담소일반,C,과장,2,325
경기도하남시 복지교육국 여성보육과,(가칭)초록유니온 여성자원순환 전문가 양성과정 추진계획,시장,사회복지,보육가족및여성,여성복지,여성정책및활동지원,요보호여성보호지원,여성단체관리,여성단체관리,C,시장,2,326
경기도하남시 복지교육국 여성보육과,하남시 여성친화도시 중장기발전계획 용역 중간보고회 결과보고,복지교육국장,사회복지,보육가족및여성,가족기능강화,가족관련정책및사업,요보호여성보호지원,가족여성정책일반,여성친화도시,B,국장,1,327
경기도하남시 복지교육국 여성보육과,2020년도「지역아동센터 공공성강화 선도모델 시범사업」실시 안내,여성보육과장,사회복지,보육가족및여성,아동보호,아동복지시설관리,아동복지증진시책수립및추진,지역아동센터관리,지역아동센터관리,D,과장,3,328
경기도하남시 복지교육국 여성보육과,"차량배차신청(51모 2513,2020. 5. 21. 16:00~2020. 5. 21. 18:00)",여성보육과장,일반공공행정,일반행정,일반행정지원,과공통일반사무,일반서무,각종지시사항관리,서무일반,D,과장,3,329
경기도하남시 복지교육국 여성보육과,아동발달지원계좌(디딤씨앗통장) 재발급 요청(정*경),여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,요보호아동보호지원,디딤씨앗통장,디딤씨앗통장,D,과장,3,330
경기도하남시 복지교육국 여성보육과,2020년도 부모모니터링단 사업계획 제출,여성보육과장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,각종보육제도,보육 부모모니터링단 일반,A,과장,0,331
경기도하남시 복지교육국 여성보육과,아동급식 지원 결정 통지,여성보육과장,사회복지,보육가족및여성,아동보호,결식아동지원,아동복지증진시책수립및추진,아동급식지원,아동급식지원,D,과장,3,332
경기도하남시 복지교육국 여성보육과,시책추진업무추진비 지출,여성보육과장,일반공공행정,일반행정,일반행정지원,과공통일반사무,예산회계서무,회계일반,회계일반,D,과장,3,333
경기도하남시 복지교육국 여성보육과,드림스타트 슈퍼푸드 토마토지원 운영 결과보고,여성보육과장,사회복지,보육가족및여성,아동보호,결식아동지원,아동복지증진시책수립및추진,아동급식일반,드림스타트사업 지원(건강분야),C,과장,2,334
경기도하남시 복지교육국 여성보육과,무상보육대상자 책정(2020.5.21.),보육지원팀장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육료책정,보육료책정,D,팀장,3,335
경기도하남시 복지교육국 여성보육과,아동발달지원계좌(디딤씨앗통장) 개설 요청(양*준),여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,요보호아동보호지원,디딤씨앗통장,디딤씨앗통장,C,과장,2,336
경기도하남시 복지교육국 여성보육과,2021년도 보통교부세 산정을 위한 가정위탁보호아동수 통계자료 제출,여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,아동복지일반,C,과장,2,337
